name,count
DPZ,20
NWL,20
NTNX,20
TWLO,20
SDRL,20
TOT,20
ANET,20
BDCL,20
RY,20
EPR,20
AR,20
TJX,20
ADSK,20
MMP,20
K,20
AEM,20
LUV,20
YETI,20
WDC,20
JCP,20
CYB,20
VLO,20
DISH,19
E,19
EWI,19
SOYB,19
GPRO,19
APC,19
EXEL,19
VCR,19
ETM,19
BBBY,19
FXA,19
CLX,19
SIRI,19
APD,19
FSLR,19
DHI,19
MMNFF,19
HAS,19
BX,19
ACRX,19
ABB,19
ATGFF,19
NOBL,19
SFTBY,19
SWKS,19
APO,19
GRUB,19
GG,18
DG,18
FKU,18
EQNR,18
ALNY,18
PPLT,18
DOC,18
KR,18
ACP,18
AVB,18
NGD,18
AMGP,18
NM,18
CCI,18
NTR,18
BHP,18
STX,18
FRT,18
AET,18
WPC,18
SPOT,18
CSX,18
LEG,18
EBAY,18
WDAY,17
VFC,17
AGQ,17
AABA,17
ACN,17
SDLP,17
DBX,17
AIF,17
MDT,17
UPS,17
ACRZF,17
CRC,17
DWDP,17
CLF,17
ARI,17
VOD,17
UAL,17
UTX,17
TEVA,17
UVXY,17
ROST,17
LB,17
ACAD,17
NOC,17
ALK,17
SPLV,17
HES,17
S,16
MAIN,16
HPQ,16
DVAX,16
CEFL,16
DSI,16
CRBN,16
ASHR,16
EWA,16
SSNLF,16
XLV,16
GLNG,16
GNC,16
UNP,16
ANH,16
ANF,16
MTCH,16
ADI,16
TSM,16
NNN,16
AMP,16
SU,16
LULU,16
USLV,16
MPLX,16
MYL,16
TD,16
NVS,16
EMR,16
TEAM,16
BEN,16
ICPT,16
STZ,16
IAG,16
KGC,16
CHD,16
FNMA,16
UA,16
PFF,16
BXMT,16
ACOR,16
TIF,16
NRZ,16
LADR,15
AHT,15
AHOTF,15
AEO,15
GLDM,15
IJR,15
HEXO,15
TTWO,15
SHOP,15
ECC,15
DLNG,15
DVN,15
AAXN,15
FMCC,15
LMRK,15
NEE,15
CMI,15
CONE,15
ALXN,15
AMVMF,15
CNAT,15
NIO,15
LYB,15
PANW,15
MAT,15
JWN,15
STAG,15
INDY,15
UAA,15
AUY,15
FCG,15
LEN,15
GSK,15
TRP,15
CPLP,15
CFG,15
AEP,15
DKS,14
RSP,14
CME,14
AES,14
GLOP,14
MRNA,14
GD,14
FPI,14
MPW,14
SGMO,14
NBIX,14
BZUN,14
MCHI,14
AZO,14
MCK,14
DAX,14
OMI,14
THO,14
YY,14
CMP,14
AOBC,14
NMM,14
APTV,14
HCP,14
GERN,14
SEDG,14
ADS,14
BTE,14
BMO,14
ALGN,14
BMWYY,14
FIT,14
RSX,14
TECK,14
DHR,14
BAR,14
COIN,14
BKNG,14
RRC,14
LVS,14
SPYX,14
SNE,14
ROKU,14
TVIX,14
NSRGY,14
ERO,14
XLNX,14
W,14
BRZU,14
A,14
TM,14
TMUS,14
UBER,14
CCL,14
NVG,14
GBTC,14
OAK,13
AMED,13
GNL,13
HSY,13
UNH,13
SFIX,13
SPLK,13
ICE,13
LYFT,13
ALL,13
AWLCF,13
DGBP,13
CDEV,13
SJM,13
MCEP,13
AIV,13
AY,13
AIG,13
SRC,13
CPB,13
ABR,13
ARGT,13
SONO,13
DDAIF,13
AMH,13
DE,13
SO,13
CTSH,13
CQQQ,13
TTD,13
RTN,13
ARDC,13
FCEL,13
CVNA,13
WRK,13
AWP,13
ETN,13
NYCB,13
FL,13
CWEN,13
PEGI,13
MPC,13
FANG,13
BDX,13
KRE,13
KL,13
XOP,13
DFS,13
PXD,13
SAND,13
CIM,13
IPPLF,13
EADSY,13
CVE,13
NEA,13
EWW,13
OZK,13
GOVT,13
BL,12
MGA,12
BDRLF,12
URBN,12
AGI,12
JJCTF,12
CPER,12
MGM,12
CY,12
RQI,12
MLNX,12
HPE,12
WTR,12
EWQ,12
UL,12
HRL,12
RAD,12
DNR,12
EUFL,12
TXMD,12
TGP,12
MHK,12
ILMN,12
BNDX,12
BWX,12
ASA,12
PLAN,12
DVA,12
SMH,12
VDC,12
FREL,12
ARNC,12
HOG,12
ROK,12
XBI,12
ETSY,12
MEET,12
DCP,12
IGR,12
ABM,12
SIVR,12
ASG,12
DLTR,12
PBA,12
BOX,12
CCJ,12
WMB,12
KSS,12
AMR,12
IQ,12
ARESF,12
FSHOX,12
PSLV,12
FLAT,12
WAB,12
VMW,12
GWPH,12
PSA,12
BAYZF,12
PVG,12
CXO,12
IVZ,12
SFTBF,12
ACC,12
PPG,12
STOR,12
PAA,12
NOW,12
NNA,12
CP,12
GOOS,12
MS,12
AMID,12
COTY,12
ASGN,12
FEYE,12
AKS,12
TME,12
AZPN,11
PCI,11
LL,11
CHGG,11
DOCU,11
OAS,11
AXAS,11
AMTD,11
BTG,11
VKTX,11
CIO,11
EB,11
IEI,11
PRU,11
MNK,11
STWD,11
EDIT,11
WTW,11
WM,11
AFT,11
LITE,11
AM,11
ABCB,11
ZS,11
SOXL,11
SPXL,11
LEA,11
SFL,11
SYF,11
NSC,11
CBS,11
MAC,11
RGR,11
CRUS,11
NKTR,11
DBD,11
BF.B,11
CTST,11
EOG,11
SPHQ,11
PAAS,11
APTS,11
AAUKF,11
CRL,11
SGYP-OLD,11
SNEC,11
TRIP,11
GPS,11
AAOI,11
ENTG,11
CHMI,11
SWK,11
STPP,11
ADNT,11
CM,11
PLD,11
BSX,11
GOL,11
DELL,11
SRPT,11
CZR,11
BC,11
CARZ,11
KLAC,11
WYNN,11
DX,11
DNKN,11
VTIP,11
SCHP,11
COG,11
SSO,11
TSN,11
ESS,11
URI,11
CUBE,11
MIC,11
INTU,11
Z,11
BG,11
CMRE,11
AAP,11
TOO,11
TROW,11
ZBRA,11
MUR,11
ZEN,11
FTNT,11
TUR,11
NUE,11
NDAQ,11
YCS,11
JYN,11
XM,11
LTC,10
AIRB,10
SHV,10
HUBS,10
HEAR,10
EQIX,10
PACD,10
WHR,10
SLX,10
GAIN,10
CBLK,10
HBM,10
AXSM,10
COUP,10
TU,10
LC,10
BAS,10
PDD,10
OLN,10
MDR,10
JO,10
GIM,10
ADC,10
VALE,10
CTRP,10
KEY,10
KYN,10
DEO,10
JBLU,10
ANDX,10
ELY,10
CHRW,10
UMH,10
TUP,10
KSU,10
QSR,10
HTGC,10
HTA,10
AGO,10
NIB,10
IR,10
ABMD,10
ARNA,10
YGYI,10
PEI,10
ORC,10
AMC,10
JCI,10
AWR,10
UGLD,10
VSM,10
MTZ,10
WELL,10
FLIR,10
AB,10
ACRE,10
AVEO,10
MCO,10
BGS,10
NVAX,10
OSTK,10
AVA,10
SRE,10
USMV,10
KPTI,10
SBRCY,10
PE,10
ZNGA,10
TOL,10
KKR,10
XEC,10
GLOG,10
CBRL,10
EXK,10
CRZO,10
AISSF,10
MFA,10
WPG,10
ARRRF,10
CTXS,10
APPN,10
ED,10
MKC,10
SIEGY,10
GT,10
BOM,10
ECL,10
MDLZ,10
HIX,10
SCHD,10
STI,10
NBEV,10
TAP,10
BHGE,10
YELP,10
DHT,10
GPRE,10
AAT,10
VRTX,10
ARLO,10
PCY,10
NS,10
OTCRX,10
CBOE,10
GBT,10
OGZPY,10
HP,10
ATO,10
DJP,10
APRN,10
TRV,10
BXP,10
NVR,10
CMA,10
PBCT,10
WGO,10
BKS,9
CLD,9
QTS,9
BHR,9
ABEV,9
PLUG,9
VSTO,9
PTCT,9
NEWR,9
MOMO,9
UBS,9
CNQ,9
AER,9
MT,9
NXPI,9
CELH,9
SNH,9
I,9
IPI,9
CANE,9
FTSI,9
MELI,9
GEO,9
AQN,9
TRVG,9
CGNX,9
CCLP,9
SVMK,9
OMER,9
FNV,9
HA,9
BDCS,9
LRCDF,9
MKL,9
BCRX,9
AEE,9
PBR,9
IDTI,9
GGBXF,9
ADT,9
AYX,9
IRBT,9
NBR,9
APF,9
WCN,9
DATA,9
MIME,9
GPC,9
XYL,9
SOXX,9
AIZ,9
AJX,9
ALTAF,9
OKTA,9
USX,9
DSKE,9
REZI,9
VNQI,9
JNPR,9
FLR,9
GPRK,9
GNFTF,9
IONS,9
GLW,9
VCEL,9
ROP,9
VNOM,9
AXNX,9
AMG,9
GWW,9
SYK,9
NEP,9
PHM,9
TPIC,9
NTAP,9
WHLR,9
PPL,9
TGB,9
PAYX,9
AUDVF,9
PBYI,9
OKE,9
MTUM,9
X,9
VDE,9
QLYS,9
CYBR,9
XRX,9
LBTYA,9
BCS,9
BK,9
HY,9
MRO,9
HASI,9
PSXP,9
TREX,9
ENPH,9
LNG,9
LUNMF,9
KBE,9
AKG,9
PAGS,9
WU,9
CLDT,9
STMP,9
LPX,9
HRS,9
AGR,9
OXLC,9
CC,9
NTES,9
PH,9
SYY,9
APY,9
BURBY,9
PFPT,9
DVY,9
CROC,9
INCY,9
DUK,9
BRG,9
ALKS,9
COF,9
EHI,9
BBU,9
ALLY,9
LGF.A,9
PYX,9
RICK,9
MET,9
CJREF,9
GLUU,9
TWST,9
RGLD,9
WWE,9
VIA,9
CPRI,9
HEWI,9
DBIT,9
NOK,9
KSHB,9
MSM,9
FITB,9
USB,9
DEUR,9
TSRO,9
CNSL,8
ULTA,8
UGA,8
ASNA,8
BPT,8
SUP,8
CPE,8
ALO,8
CINF,8
AFK,8
SELB,8
GMLP,8
SWCH,8
AZUL,8
IJH,8
PETX,8
FMS,8
HMLSF,8
ZFGN,8
AGEN,8
BJRI,8
HK,8
AYR,8
ATUSF,8
CGBD,8
EXPR,8
WEAT,8
ZTO,8
KDP,8
MAXR,8
NPRUF,8
ELLI,8
NOG,8
OTIC,8
TFX,8
RRTS,8
BPMC,8
AKAO,8
GNW,8
FUN,8
IYH,8
TNA,8
DK,8
EL,8
GRPN,8
CS,8
TSLX,8
LPI,8
GSL,8
HZNP,8
YARIY,8
CEQP,8
FNKO,8
YEXT,8
ANTM,8
GSBD,8
CWH,8
PUMP,8
MEGEF,8
EXR,8
KBH,8
TTI,8
SQM,8
PEYUF,8
COR,8
HTZ,8
NM.PG,8
NM.PH,8
SUN,8
OTEX,8
HRB,8
JAG,8
HOS,8
HBI,8
EV,8
BDC,8
DEA,8
BAX,8
KEG,8
LXP,8
MRRL,8
REI,8
IVW,8
SPGI,8
GORO,8
TRQ,8
LNDNF,8
FDN,8
CAI,8
VCYT,8
TDOC,8
EDV,8
ACA,8
FLXN,8
NRG,8
GEF,8
FOLD,8
CODI,8
NVCR,8
GPOR,8
PRGO,8
CHTR,8
OGRMF,8
DISCA,8
MGNX,8
INGN,8
WEN,8
DF,8
AUPH,8
AXTA,8
SLCA,8
DKL,8
HMSY,8
JAZZ,8
XRP-USD,8
KBR,8
TVTY,8
MOS,8
FTI,8
RDHL,8
SHW,8
CAPL,8
HT,8
FRFHF,8
CPT,8
NVO,8
SHAK,8
EAF,8
DRGDF,8
AMSLF,8
ETFC,8
FCAN,8
COLM,8
XIN,8
VIAB,8
BDN,8
EQT,8
HLF,8
CSS,8
EXPE,8
HSC,8
IPG,8
SAP,8
SFM,8
GOGL,8
BHF,8
RIOCF,8
OCSL,8
KRG,8
AEL,8
AWK,8
AVT,8
AVP,8
NBL,8
MMLP,8
BPZZF,8
CTT,8
FAS,8
BLKB,8
ALIAF,8
BZH,8
TSCO,8
CFX,8
AEIS,8
BRKS,8
EXC,8
SNA,8
AGCO,8
NOV,8
CHKP,8
BKH,8
AIT,8
BECN,8
APAM,8
EGP,8
GBDC,8
TWO,8
WFT,8
FORM,8
DBO,8
GPMT,8
SCHW,8
FRAN,8
RYAAY,8
CMO,8
NFE,8
CFR,8
MKSI,8
RCL,8
HIBB,8
PAH-OLD,8
FHN,8
CNMD,8
ADMP,8
SMAR,8
LEGH,8
WPM,8
BT,7
CE,7
ACRGF,7
DPLO,7
CREE,7
AMBA,7
FFIV,7
TUSK,7
SAFM,7
HRC,7
HMLP,7
JCAP,7
PVTL,7
CRBP,7
MOR,7
BLFS,7
BAYRY,7
CI,7
CATB,7
LEVI,7
UPL,7
MDB,7
AZZVF,7
UTHR,7
ESTE,7
CXW,7
PEIX,7
ZUO,7
PETQ,7
TRVN,7
CPRT,7
CIEN,7
TEUM,7
CARA,7
VAPO,7
ALRM,7
CVSI,7
SAGE,7
ZAYO,7
EXAS,7
EW,7
BRFS,7
VER,7
QTWO,7
DOVA,7
MCHP,7
OBE,7
CF,7
XLRN,7
VNDA,7
BCO,7
BERY,7
PGHEF,7
CLB,7
MDCO,7
TPL,7
FIVN,7
HLT,7
BYDDF,7
TCP,7
SWAV,7
BGNE,7
MGY,7
OMC,7
SKX,7
DBL,7
LAD,7
BIG,7
CPG,7
LGND,7
ARKK,7
NEWM,7
MUX,7
ALLE,7
TCO,7
CLNC,7
YUM,7
TCRD,7
BKCC,7
BURL,7
CLMT,7
GAIA,7
ELVT,7
CSL,7
SMLP,7
AN,7
AON,7
ANCUF,7
MTLS,7
SWDBF,7
UNFI,7
USCR,7
CORN,7
PBI,7
VC,7
SKNG,7
KURA,7
GSKY,7
WB,7
SRCL,7
SD,7
ADUS,7
HOME,7
IMBBY,7
BCC,7
ASML,7
FAST,7
REML,7
UPWK,7
BR,7
CWBHF,7
GLCNF,7
FRAC,7
BGX,7
AL,7
GRMN,7
FRI,7
LKQ,7
RLJ,7
ADDYY,7
APPS,7
ALEC,7
CLNY,7
PSTG,7
SSP,7
TWNK,7
FIX,7
FTCH,7
LM,7
PGR,7
CVVTF,7
RAIL,7
ERX,7
PKB,7
ATRS,7
CARG,7
PK,7
PDCE,7
CORR,7
LHCG,7
SAVE,7
ANSS,7
IEP,7
CROX,7
USAC,7
CDNAF,7
CDNTF,7
SNY,7
FIVE,7
NTIOF,7
IP,7
IOVA,7
MAN,7
CRSP,7
WP,7
ORA,7
ODP,7
NGL,7
RRGB,7
GTX,7
MITT,7
LVMHF,7
SSTK,7
VEEV,7
HIMX,7
INST,7
AKTS,7
EXTR,7
NTRI,7
GLPEF,7
PALL,7
CNS,7
OTTR,7
EWCS,7
QEP,7
SBRA,7
IMMU,7
AKP,7
TMST,7
CDE,7
LABL,7
AEOMF,7
HLX,7
RDFN,7
STNG,7
TLND,7
RARE,7
HII,7
AVH,7
THS,7
B,7
KRYS,7
BMRN,7
AMKAF,7
FLS,7
TTC,7
COMM,7
NVTA,7
NSANY,7
MOH,7
JEC,7
FE,7
WLK,7
VRSN,7
HE,7
DNOW,7
AFMD,7
XLB,7
AU,7
AAWW,7
FTS,7
VIG,7
BGCP,7
APYRF,7
LLL,7
CPXGF,7
EMES,7
R,7
VTUS,7
TRTN,7
EMN,7
XEL,7
LAZ,7
DAUD,7
ANDE,7
PATK,7
ASB,7
BMS,7
SPWR,7
NMRK,7
HUN,7
LGF.B,7
RACE,7
BBVA,7
BV,7
GRA,7
FISV,7
LCII,7
BAH,7
HQY,7
EURN,7
CUB,7
BTU,7
TMOAF,7
OMVJF,7
WDFC,7
ARMK,7
SMG,7
ACM,7
STM,7
HIG,7
CDK,7
SJR,7
CIIX,7
INFO,7
VEU,7
TGE,7
EZPW,7
DRI,7
PFG,7
SSB,7
CHFC,7
CGEAF,7
RH,7
BBN,7
BXE-OLD,7
JBHT,7
PLAY,7
CNDA,7
DRR,7
BBL,7
BHV,7
STNE,7
RFP,6
DGX,6
AGRO,6
GEAGF,6
TERP,6
CB,6
BOOT,6
REPH,6
ACIW,6
BDSI,6
EXXRF,6
JBL,6
DLAKF,6
NGG,6
PPDF,6
TEN,6
NNBR,6
LXRX,6
PLCE,6
SNN,6
AMRX,6
NXTTF,6
DOMO,6
CLDR,6
TLRD,6
VPU,6
FLFR,6
FPRX,6
GUSH,6
AKR,6
BXC,6
TMO,6
SUPN,6
INS,6
COLL,6
CDNA,6
IRDM,6
VSTM,6
VVV,6
MAR,6
BKEP,6
DFRG,6
DRNA,6
KLXE,6
MYGN,6
INGR,6
KEYW,6
ASND,6
AERI,6
TELNF,6
ESNT,6
MTG,6
EZU,6
FIZZ,6
VHT,6
MKGAF,6
CACC,6
CTMX,6
HUYA,6
HX,6
NILSY,6
HMHC,6
ROL,6
CNP,6
EVRG,6
PEG,6
ADMS,6
BXG,6
GOOD,6
AROC,6
RNG,6
OSK,6
EQM,6
FHL,6
HFC,6
HCA,6
LABU,6
FTV,6
NAV,6
DOV,6
NCSM,6
IMGN,6
CAKE,6
ACDVF,6
TTOO,6
MRVL,6
FLT,6
KFY,6
HOV,6
IBKR,6
MAA,6
FTK,6
WMS,6
NEWT,6
CBRE,6
VGR,6
MEI,6
KAR,6
EXTN,6
PZZA,6
NMFC,6
DTE,6
SSW,6
MRC,6
MRCC,6
AXNNF,6
REGI,6
AFG,6
CSLT,6
HENKY,6
ZIOP,6
CNC,6
PNC,6
EDVMF,6
SIG,6
SPGYF,6
EVKIF,6
DCIX,6
GMS,6
RIO,6
DLPH,6
FTAI,6
MXWL,6
HNI,6
CVA,6
ESTC,6
SITC,6
MTRAF,6
AKBA,6
SEMG,6
CDUAF,6
FSK,6
CMD,6
ARLP,6
DGLD,6
EBIX,6
CISN,6
ZIXI,6
GPK,6
SRG,6
CDPYF,6
NGVT,6
LVMUY,6
CIT,6
ICUI,6
ABG,6
CBAY,6
CR,6
BCEI,6
BPMP,6
TYL,6
WNC,6
FRO,6
MTRX,6
CARS,6
CHDN,6
VYGR,6
APAFF,6
ATVVF,6
BILI,6
CWK,6
ENDP,6
NSP,6
LBTYK,6
EWM,6
DISCK,6
ERI,6
RUBI,6
WMGI,6
FLC,6
FPF,6
PS,6
MFC,6
WAAS,6
MESO,6
KEYS,6
MDY,6
SOLO,6
TEX,6
CLVS,6
TBPH,6
OUT,6
AXGN,6
AKCA,6
CURLF,6
TRTX,6
ALSN,6
BASFY,6
BLD,6
TGH,6
TRI,6
TGCDF,6
SNCAF,6
EQR,6
EARN,6
TPR,6
RCM,6
ALDR,6
RP,6
CRI,6
ICLR,6
MAS,6
BZQ,6
ITUB,6
TZA,6
STT,6
BOWFF,6
CCDBF,6
ERIC,6
SIX,6
NBLX,6
SMHD,6
GTLS,6
DEST,6
VCSH,6
DTEGF,6
OPRA,6
SCL,6
DMRC,6
CSV,6
MCRN,6
LH,6
DUNDF,6
NYMT,6
EEFT,6
DXCM,6
CIFAF,6
TK,6
WPX,6
BZF,6
VG,6
SM,6
RBC,6
CJ,6
BSV,6
FOX,6
BRF,6
INOV,6
WK,6
HST,6
VRSK,6
ARNGF,6
ARES,6
WIX,6
GEL,6
ENLK,6
TLTZF,6
BDD,6
SITE,6
HEP,6
BCH-USD,6
CTB,6
LTHM,6
DOOR,6
ENBL,6
EMRAF,6
OIS,6
INVVY,6
POST,6
WES,6
UFI,6
FOSL,6
MBB,6
BF.A,6
CSGS,6
SLF,6
LECO,6
AXL,6
DAN,6
YNDX,6
XPO,6
ARR,6
CPS,6
FAZ,6
MXIM,6
AAN,6
SSNC,6
CPA,6
SON,6
WST,6
DSW,6
AGIO,6
TGODF,6
SWIR,6
RCI,6
PNR,6
GWR,6
LIVX,6
IRWD,6
CRTO,6
RPM,6
LNDC,6
ON,6
AMRS,6
PETS,6
ITHUF,6
EHMEF,6
IO,6
RE,6
FMC,6
RDCM,6
CORP,6
LCI,6
MGI,6
CARB,6
LBRT,6
AVYA,6
ORLY,6
MBT,6
CPST,6
GOSS,6
ANCN,6
RDN,6
MNR,6
RPD,6
FSCT,6
AMAG,6
ACLS,6
FLO,6
ARRY,6
PBH,6
GLAD,6
FLEX,6
MC,6
GMICF,6
ELAN,6
CG,6
DASTY,6
REM,6
ARE,6
TRNS,6
AMSSY,6
HLIT,6
MRT,6
EBR,6
DMLRY,6
TCF,6
BBD,6
TKPHF,6
SLAB,6
CACI,6
DRE,6
RMBS,6
MRCY,6
AEF,6
TAL,6
IBTX,6
DLNG.PB,6
HYMLF,6
LOXO,6
ISRG,6
NFX,6
RMD,6
TXT,6
UMPQ,6
EWBC,6
DLX,6
LOB,6
FDC,6
ACRS,6
NPSNY,6
CNY,6
SMM,6
FXF,6
PLW,6
SGAPY,5
CRIS,5
AGYS,5
IRET,5
APLS,5
BKE,5
HRVOF,5
BIOS,5
LMCNF,5
SMTX,5
MMAC,5
RESN,5
SA,5
TSQ,5
SEA,5
TRTC,5
NDLS,5
ENT,5
PDLI,5
ERJ,5
MNTX,5
KNOP,5
UXIN,5
AXU,5
FSM,5
SND,5
CHAP,5
AVLR,5
SNDX,5
ANGO,5
HUD,5
SCOO,5
XONE,5
GCO,5
ACHN,5
NNDM,5
MSI,5
SMRT,5
RIBT,5
CWSRF,5
MFCSF,5
VET,5
AAXJ,5
CCA,5
YGRAF,5
MOGO,5
RAIFF,5
CLSD,5
OCUL,5
HPF,5
BRFRF,5
DENN,5
COHU,5
HCHC,5
AVXL,5
GECC,5
GNCA,5
RDUS,5
GNMK,5
DQ,5
PRTK,5
CVU,5
CBK,5
NVZMF,5
ATLKY,5
GF,5
CFRUY,5
APEI,5
CEE,5
SBBP,5
SIL,5
AUDS,5
SALT,5
ALPN,5
VTNR,5
LIMAF,5
ENZ,5
PRAA,5
ABDC,5
LXFR,5
BJ,5
DY,5
HSBC,5
NMIH,5
GNTX,5
MJ,5
AUSE,5
CCXI,5
AGFS,5
CCS,5
EGY,5
BEAT,5
ESALF,5
HDB,5
ATNX,5
XAN,5
SESN,5
SBGL,5
ALIT,5
WIT,5
AGS,5
SXI,5
BAND,5
AHH,5
MTN,5
PBF,5
KMT,5
HRI,5
TKR,5
GTES,5
ERA,5
NVEE,5
OSG,5
EGLE,5
HSON,5
OEC,5
ALDX,5
FGEN,5
AGM,5
WTI,5
ASAZF,5
INSY,5
CTSO,5
INSG,5
SDPI,5
IDT,5
SSYS,5
ALSK,5
CECE,5
BOSSY,5
TECD,5
RNKLF,5
TPVG,5
GMRE,5
BPFH,5
AGNCB,5
AGNCN,5
SSI,5
ZLAB,5
ONCE,5
KOLD,5
HEI,5
MLCO,5
WHF,5
QDEL,5
SEMFF,5
AMPY,5
OPTN,5
TSG,5
CHS,5
EWY,5
AMNF,5
OOMA,5
URA,5
VIXY,5
DIN,5
AVAV,5
GDP,5
PINC,5
OTEL,5
CPTA,5
RNSDF,5
RPV,5
BSIG,5
QAI,5
AFH,5
CULP,5
LJPC,5
OGS,5
MD,5
XON,5
MDU,5
RYN,5
RHP,5
LUNA,5
SVRGF,5
MASI,5
SPHD,5
LUPEY,5
ECNCF,5
BWLLF,5
ALTR,5
ACLTF,5
SRI,5
ARRS,5
OCINF,5
AMADF,5
IBP,5
SWX,5
CADNF,5
ALG,5
SWN,5
ICD,5
KWR,5
PLYA,5
TDW,5
RUN,5
DDD,5
UVE,5
AMBC,5
QUAL,5
TNDM,5
ZMTP,5
FTDR,5
UTL,5
SUBCY,5
NPTN,5
LYV,5
TPH,5
EIX,5
AIMT,5
VRTV,5
KMPH,5
SBOW,5
NLSN,5
SJI,5
DAR,5
TEL,5
GTT,5
PRAH,5
SRCI,5
PSDO,5
MGRC,5
ITRI,5
EBS,5
SNR,5
RGNX,5
ALEX,5
TAC,5
PGTI,5
GTE,5
EE,5
OMP,5
GUYFF,5
PNM,5
WTTR,5
RRD,5
BTA,5
LAND,5
LIVN,5
INN,5
FLMN,5
CW,5
FRPT,5
APMFF,5
BSSMF,5
RESI,5
PAYC,5
MITK,5
DORM,5
VEC,5
BJO,5
SERV,5
OPHT,5
THC,5
TA,5
ROGFF,5
AVNS,5
DDS,5
BWEN,5
RLGY,5
OSPN,5
GSM,5
WYND,5
ABEPF,5
CRD.A,5
BWXT,5
FCN,5
LOPE,5
PSHZF,5
ARGO,5
JPST,5
SCCO,5
IAT,5
TWOU,5
VEON,5
CORT,5
SSRM,5
AWI,5
FI,5
NMKEF,5
JACK,5
GASS,5
EIDO,5
SUM,5
ENTA,5
TNC,5
ICLN,5
TENB,5
PTM,5
KEM,5
CBWTF,5
EME,5
NCLH,5
TRGP,5
KOL,5
OR,5
GGB,5
LWSCF,5
KBCSF,5
RUSL,5
MATX,5
ARREF,5
ASIX,5
XOG,5
AKAM,5
PSO,5
ECOL,5
EHTH,5
SUNS,5
CIB,5
EKTAF,5
UAN,5
KREF,5
